"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","term"
"1134","RT @BI_Defense: ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via @ForeignPolicy https://t.co/hJaFND5iDh https://…",FALSE,0,NA,2016-10-04 16:49:59,FALSE,NA,"783348451350343680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OpexNews",4,TRUE,FALSE,NA,NA,"Boko Haram"
"1135","RT @silentrunning12: https://t.co/8yaqYcnetZ

@LeoDiCaprio How much $ was invested in this movie by certain Nigerian businessman tied to Bo…",FALSE,0,NA,2016-10-04 16:49:56,FALSE,NA,"783348439249776640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mnjkaf2",2,TRUE,FALSE,NA,NA,"Boko Haram"
"1136","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 16:49:51,FALSE,NA,"783348419326832641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katwildey",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1137","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:49:51,FALSE,NA,"783348419209400320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roqchrisy",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1138","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:49:40,FALSE,NA,"783348371834757122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexanderDrago",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1139","RT @BI_Defense: ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via @ForeignPolicy https://t.co/hJaFND5iDh https://…",FALSE,0,NA,2016-10-04 16:49:37,FALSE,NA,"783348358178074624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trilochana888",4,TRUE,FALSE,NA,NA,"Boko Haram"
"1140","RT @ALucieSmith: ‘Boko Haram will soon fizzle out’, says Nigerian bishop fighting terrorism with the rosary – https://t.co/KqO4gco4jS https…",FALSE,0,NA,2016-10-04 16:49:23,FALSE,NA,"783348301261332480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gareth_hurley",5,TRUE,FALSE,NA,NA,"Boko Haram"
"1141","ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via ForeignPolicy https://t.co/T5aFcPGtxL https://t.co/wdJ2ij6ogl",FALSE,0,NA,2016-10-04 16:49:04,FALSE,NA,"783348222555291649",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","perry_sharon_",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1142","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:49:04,FALSE,NA,"783348222378909696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","StandTallEurope",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1143","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:49:03,FALSE,NA,"783348218369159168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Landilamb",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1144","ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via @ForeignPolicy https://t.co/feU3LSn8bY https://t.co/YbsAdtzm8f",FALSE,0,NA,2016-10-04 16:49:03,FALSE,NA,"783348215655587841",NA,"<a href=""http://www.businessinsider.com"" rel=""nofollow"">Business Insider</a>","BI_contributors",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1145","ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via @ForeignPolicy https://t.co/hJaFND5iDh https://t.co/kcPzqSJsE0",FALSE,0,NA,2016-10-04 16:49:02,FALSE,NA,"783348210735706113",NA,"<a href=""http://www.businessinsider.com"" rel=""nofollow"">Business Insider</a>","BI_Defense",4,FALSE,FALSE,NA,NA,"Boko Haram"
"1146","ISIS replaced Boko Haram's leader for being too bloodthirsty for them — via @ForeignPolicy https://t.co/3vssl2oUK2 https://t.co/fmAsNycDbc",FALSE,6,NA,2016-10-04 16:49:01,FALSE,NA,"783348207061434368",NA,"<a href=""http://www.businessinsider.com"" rel=""nofollow"">Business Insider</a>","businessinsider",17,FALSE,FALSE,NA,NA,"Boko Haram"
"1147","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:48:20,FALSE,NA,"783348035304554496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","David_Tex7",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1148","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:48:11,FALSE,NA,"783348000013725696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbieOsborne2",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1149","RT @BillionTwiTs: Boko Haram ensures that the economy of the North (&amp; by extension that of Nigeria) is crippled unless every Nigerian conve…",FALSE,0,NA,2016-10-04 16:48:09,FALSE,NA,"783347991293882368",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Meenatishaq1",4,TRUE,FALSE,NA,NA,"Boko Haram"
"1150","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:47:46,FALSE,NA,"783347895898546176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BonnieMadden",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1151","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:47:34,FALSE,NA,"783347843000000512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Angela__Wagner",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1152","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:47:32,FALSE,NA,"783347837014642688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hinz_dale",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1153","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 16:47:25,FALSE,NA,"783347806694154240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itz_Bil",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1154","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:47:02,FALSE,NA,"783347707809243140",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hyannis1952",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1155","@inezrussell @FDRLST @rcromwell4 @MZHemingway HC delaid listing Boko Haram as terrorist group? 2 years. Money flow to the Clinton Foundation",FALSE,0,"inezrussell",2016-10-04 16:46:47,FALSE,"783332762338095104","783347647633461249","19090351","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tnollc",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1156","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/QFgNww2Ofi",FALSE,1,NA,2016-10-04 16:46:44,FALSE,NA,"783347635050549248",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","IkeokwuChidozie",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1157","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/fwOxmDPkg2",FALSE,0,NA,2016-10-04 16:46:37,FALSE,NA,"783347606688636928",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","TheGbeborun",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1158","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:46:36,FALSE,NA,"783347599193444352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidWi74295389",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1159","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/HhbGMvM1CQ",FALSE,0,NA,2016-10-04 16:46:33,FALSE,NA,"783347588707647488",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","SIGNALBrk",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1160","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/QwSxmsoZA8",FALSE,0,NA,2016-10-04 16:46:29,FALSE,NA,"783347570726666240",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","PromoterBrand",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1161","Boko haram does not practice Islam
Boko haram does not practice Islam
Boko haram does not practice Islam
Boko haram… https://t.co/22Okr0YPek",FALSE,0,NA,2016-10-04 16:46:28,TRUE,NA,"783347566968799233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swagnito",6,FALSE,FALSE,NA,NA,"Boko Haram"
"1162","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/mPYYUQmEME",FALSE,0,NA,2016-10-04 16:46:25,FALSE,NA,"783347555794980864",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","BrianJDennis",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1163","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/G0P8TZPLby",FALSE,2,NA,2016-10-04 16:46:21,FALSE,NA,"783347539441397761",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","MrFixNigeria",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1164","‘Boko Haram Will Soon Fizzle Out’, Says Bishop Fighting Terrorism With the Rosary https://t.co/MUsKKDkQ5a",FALSE,0,NA,2016-10-04 16:46:15,FALSE,NA,"783347511918333952",NA,"<a href=""http://www.signalng.com"" rel=""nofollow"">Signal Word Twit</a>","thesignalng",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1165","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 16:46:14,FALSE,NA,"783347509909389313",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","JulienChristler",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1166","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:46:06,FALSE,NA,"783347472970035201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gooman436",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1167","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:46:02,FALSE,NA,"783347458659057664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","saveusrepublic2",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1168","RT @ReignsFreedom: Nigeria: #Hillary St Dept. goes easy.. Boko Haram $$$ to #ClintonFoundation 230 girls GONE! 

@mplay0000 @BAMac01 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>http…",FALSE,0,NA,2016-10-04 16:45:57,FALSE,NA,"783347435003269120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ripperroo2021",18,TRUE,FALSE,NA,NA,"Boko Haram"
"1169","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:45:43,FALSE,NA,"783347380024401920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sandrali07",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1170","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-10-04 16:45:43,FALSE,NA,"783347379462340608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itskiarraa",337,TRUE,FALSE,NA,NA,"Boko Haram"
"1171","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:45:43,FALSE,NA,"783347377864400896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deusvulteuropa",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1172","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:45:16,FALSE,NA,"783347263619764224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gramie47",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1173","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:45:15,FALSE,NA,"783347259819700224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wrighta18",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1174","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:45:04,FALSE,NA,"783347214848450560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","throwedoffrich1",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1175","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 16:45:00,FALSE,NA,"783347199220420608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EveYves2",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1176","RT @ReignsFreedom: Nigeria: #Hillary St Dept. goes easy.. Boko Haram $$$ to #ClintonFoundation 230 girls GONE! 

@mplay0000 @BAMac01 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>http…",FALSE,0,NA,2016-10-04 16:44:54,FALSE,NA,"783347171290517504",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","TheDrkAngel1",18,TRUE,FALSE,NA,NA,"Boko Haram"
"1177","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:44:52,FALSE,NA,"783347164311281664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karen_jenson2",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1178","The women who love Boko Haram @AJEnglish  https://t.co/NzB9vDIvxp

sadly enough... these women would now breed future terrorists",FALSE,0,NA,2016-10-04 16:44:47,FALSE,NA,"783347144845627392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valluxcream",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1179","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:44:45,FALSE,NA,"783347136024965120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Liberalismcure",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1180","RT @silentrunning12: https://t.co/8yaqYcnetZ

@LeoDiCaprio How much $ was invested in this movie by certain Nigerian businessman tied to Bo…",FALSE,0,NA,2016-10-04 16:44:39,FALSE,NA,"783347110473297920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mommags2579",2,TRUE,FALSE,NA,NA,"Boko Haram"
"1181","RT @ReignsFreedom: Nigeria: #Hillary St Dept. goes easy.. Boko Haram $$$ to #ClintonFoundation 230 girls GONE! 

@mplay0000 @BAMac01 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>http…",FALSE,0,NA,2016-10-04 16:44:04,FALSE,NA,"783346960946397184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bowhunter_va",18,TRUE,FALSE,NA,NA,"Boko Haram"
"1182","RT @BillionTwiTs: Boko Haram ensures that the economy of the North (&amp; by extension that of Nigeria) is crippled unless every Nigerian conve…",FALSE,0,NA,2016-10-04 16:44:00,FALSE,NA,"783346948224974848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillionVille",4,TRUE,FALSE,NA,NA,"Boko Haram"
"1183","RT @ReignsFreedom: Nigeria: #Hillary St Dept. goes easy.. Boko Haram $$$ to #ClintonFoundation 230 girls GONE! 

@mplay0000 @BAMac01 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>http…",FALSE,0,NA,2016-10-04 16:43:50,FALSE,NA,"783346905946333184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2ALAW",18,TRUE,FALSE,NA,NA,"Boko Haram"
"1184","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:43:41,FALSE,NA,"783346868499525632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ufly4fun2",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1185","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:43:30,FALSE,NA,"783346820181131264",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","blisswithin",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1186","Six of 100 Boko Haram members declared wanted by Nigerian army ....
- Read Here==&gt; https://t.co/LaLBs3vZXx ... https://t.co/oj0EklRZcp",FALSE,0,NA,2016-10-04 16:43:00,FALSE,NA,"783346692439445504",NA,"<a href=""http://worldwidegist.com"" rel=""nofollow"">Worldwidegist</a>","worldwidegist",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1187","Boko Haram: Senate to probe FG's spending on North East - https://t.co/mY4dT5Leaz",FALSE,1,NA,2016-10-04 16:42:44,FALSE,NA,"783346625381015553",NA,"<a href=""http://theeagleonline.com.ng"" rel=""nofollow"">The Eagle Online</a>","DEagleOnline",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1188","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:42:43,FALSE,NA,"783346621924999168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sbs4md",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1189","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:42:30,FALSE,NA,"783346569156268032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carolyncox3737",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1190","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:42:28,FALSE,NA,"783346560931336193",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Meeeedge",119,TRUE,FALSE,NA,NA,"Boko Haram"
"1191","RT @christeneliz: Hillary fine w slaughter of innocent women &amp; girls by Boko Haram, bc it netted Clinton Foundation money. #OctoberSurprise…",FALSE,0,NA,2016-10-04 16:42:16,FALSE,NA,"783346508586360833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spone63",119,TRUE,FALSE,NA,NA,"Boko Haram"
